"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE14","14 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",9.5,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE14","14 anni e più","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",10.4,,
"14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE14","14 anni e più","7","diploma","2010","2010",5.7,,
"14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE14","14 anni e più","7","diploma","2011","2011",5,,
"14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE14","14 anni e più","7","diploma","2012","2012",5.2,,
"14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE14","14 anni e più","7","diploma","2013","2013",5.1,,
"14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE14","14 anni e più","7","diploma","2014","2014",4.8,,
"14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE14","14 anni e più","7","diploma","2015","2015",5.2,,
"14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE14","14 anni e più","7","diploma","2016","2016",4,,
"14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE14","14 anni e più","7","diploma","2017","2017",5.3,,
"14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE14","14 anni e più","7","diploma","2018","2018",5,,
"14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE14","14 anni e più","7","diploma","2019","2019",4.7,,
"14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE14","14 anni e più","7","diploma","2020","2020",3.6,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","99","totale","2010","2010",38.5,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","99","totale","2011","2011",38.9,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","99","totale","2012","2012",40.1,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","99","totale","2013","2013",40.1,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","99","totale","2014","2014",41.4,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","99","totale","2015","2015",40.6,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","99","totale","2016","2016",41.8,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","99","totale","2017","2017",42,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","99","totale","2018","2018",45.1,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","99","totale","2019","2019",44.9,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","99","totale","2020","2020",46.7,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-64","45-64 anni","7","diploma","2010","2010",41.6,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-64","45-64 anni","7","diploma","2011","2011",41.7,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-64","45-64 anni","7","diploma","2012","2012",43.1,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-64","45-64 anni","7","diploma","2013","2013",42.9,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-64","45-64 anni","7","diploma","2014","2014",44.5,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-64","45-64 anni","7","diploma","2015","2015",44,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-64","45-64 anni","7","diploma","2016","2016",43.8,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-64","45-64 anni","7","diploma","2017","2017",42.9,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-64","45-64 anni","7","diploma","2018","2018",45.9,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-64","45-64 anni","7","diploma","2019","2019",47.2,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-64","45-64 anni","7","diploma","2020","2020",49.4,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","99","totale","2010","2010",8.8,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","99","totale","2011","2011",8.7,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","99","totale","2012","2012",9.8,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","99","totale","2013","2013",8.8,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","99","totale","2014","2014",10.2,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","99","totale","2015","2015",9.1,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","99","totale","2016","2016",10,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","99","totale","2017","2017",9.6,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","99","totale","2018","2018",10.8,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","99","totale","2019","2019",12.3,,
"14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","99","totale","2020","2020",13,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","Y_GE65","65 anni e più","99","totale","2010","2010",933,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","Y_GE65","65 anni e più","99","totale","2011","2011",933,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","Y_GE65","65 anni e più","99","totale","2012","2012",1036,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","Y_GE65","65 anni e più","99","totale","2013","2013",997,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","Y_GE65","65 anni e più","99","totale","2014","2014",1184,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","Y_GE65","65 anni e più","99","totale","2015","2015",1005,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","Y_GE65","65 anni e più","99","totale","2016","2016",1143,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","Y_GE65","65 anni e più","99","totale","2017","2017",1215,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","Y_GE65","65 anni e più","99","totale","2018","2018",1369,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","Y_GE65","65 anni e più","99","totale","2019","2019",1589,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","Y_GE65","65 anni e più","99","totale","2020","2020",1667,,
"14_WALLET_STRANGV","molto","THV","valori in migliaia","2","femmine","Y25-44","25-44 anni","11","laurea e post-laurea","2010","2010",27,,
"14_WALLET_STRANGV","molto","THV","valori in migliaia","2","femmine","Y25-44","25-44 anni","11","laurea e post-laurea","2011","2011",38,,
"14_WALLET_STRANGV","molto","THV","valori in migliaia","2","femmine","Y25-44","25-44 anni","11","laurea e post-laurea","2012","2012",39,,
"14_WALLET_STRANGV","molto","THV","valori in migliaia","2","femmine","Y25-44","25-44 anni","11","laurea e post-laurea","2013","2013",41,,
"14_WALLET_STRANGV","molto","THV","valori in migliaia","2","femmine","Y25-44","25-44 anni","11","laurea e post-laurea","2014","2014",40,,
"14_WALLET_STRANGV","molto","THV","valori in migliaia","2","femmine","Y25-44","25-44 anni","11","laurea e post-laurea","2015","2015",47,,
"14_WALLET_STRANGV","molto","THV","valori in migliaia","2","femmine","Y25-44","25-44 anni","11","laurea e post-laurea","2016","2016",41,,
"14_WALLET_STRANGV","molto","THV","valori in migliaia","2","femmine","Y25-44","25-44 anni","11","laurea e post-laurea","2017","2017",43,,
"14_WALLET_STRANGV","molto","THV","valori in migliaia","2","femmine","Y25-44","25-44 anni","11","laurea e post-laurea","2018","2018",49,,
"14_WALLET_STRANGV","molto","THV","valori in migliaia","2","femmine","Y25-44","25-44 anni","11","laurea e post-laurea","2019","2019",82,,
"14_WALLET_STRANGV","molto","THV","valori in migliaia","2","femmine","Y25-44","25-44 anni","11","laurea e post-laurea","2020","2020",57,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2010","2010",34.7,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2011","2011",34.6,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2012","2012",36.6,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2013","2013",37.1,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2014","2014",35.3,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2015","2015",35,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2016","2016",36.6,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2017","2017",37.5,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2018","2018",39.5,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2019","2019",39.5,,
"14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2020","2020",41.9,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2010","2010",1556,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2011","2011",1484,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2012","2012",1683,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2013","2013",1408,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2014","2014",1641,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2015","2015",1465,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2016","2016",1589,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2017","2017",1441,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2018","2018",1653,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2019","2019",1776,,
"14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2020","2020",1872,,
"14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE65","65 anni e più","99","totale","2010","2010",51.2,,
"14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE65","65 anni e più","99","totale","2011","2011",51.9,,
"14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE65","65 anni e più","99","totale","2012","2012",50.3,,
"14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE65","65 anni e più","99","totale","2013","2013",50.8,,
"14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE65","65 anni e più","99","totale","2014","2014",47.2,,
"14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE65","65 anni e più","99","totale","2015","2015",51.5,,
"14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE65","65 anni e più","99","totale","2016","2016",47.8,,
"14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE65","65 anni e più","99","totale","2017","2017",46.9,,
"14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE65","65 anni e più","99","totale","2018","2018",45.3,,
"14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE65","65 anni e più","99","totale","2019","2019",40.3,,
"14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE65","65 anni e più","99","totale","2020","2020",38.4,,
"14_WALLET_STRANGV","molto","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","7","diploma","2010","2010",131,,
"14_WALLET_STRANGV","molto","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","7","diploma","2011","2011",90,,
"14_WALLET_STRANGV","molto","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","7","diploma","2012","2012",144,,
"14_WALLET_STRANGV","molto","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","7","diploma","2013","2013",131,,
