"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","CONDIZIONE_DICH","Condizione e posizione nella professione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"15_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2020","2020",622,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2010","2010",64.8,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2011","2011",63.9,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2012","2012",65.4,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2013","2013",66.8,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2014","2014",64.9,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2015","2015",67.8,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2016","2016",66.9,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2017","2017",66.3,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2018","2018",66.4,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2019","2019",63.7,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","1A","dirigenti, imprenditori, liberi professionisti","2020","2020",64.5,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","1","occupato","2010","2010",5658,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","1","occupato","2011","2011",5294,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","1","occupato","2012","2012",5559,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","1","occupato","2013","2013",5264,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","1","occupato","2014","2014",5320,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","1","occupato","2015","2015",5017,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","1","occupato","2016","2016",5446,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","1","occupato","2017","2017",5555,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","1","occupato","2018","2018",6000,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","1","occupato","2019","2019",6695,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","1","occupato","2020","2020",6789,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2010","2010",17.3,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2011","2011",18.5,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2012","2012",17.2,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2013","2013",17.9,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2014","2014",16.9,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2015","2015",17.9,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2016","2016",17.3,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2017","2017",17.3,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2018","2018",16.2,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2019","2019",14.8,,
"15_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2020","2020",14,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2010","2010",50.4,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2011","2011",46.4,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2012","2012",50,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2013","2013",48.4,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2014","2014",45.3,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2015","2015",48.7,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2016","2016",47.1,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2017","2017",51.5,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2018","2018",49.5,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2019","2019",55.3,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1A","dirigenti, imprenditori, liberi professionisti","2020","2020",60.9,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2010","2010",435,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2011","2011",363,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2012","2012",426,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2013","2013",449,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2014","2014",468,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2015","2015",440,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2016","2016",427,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2017","2017",390,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2018","2018",435,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2019","2019",527,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","1C","operaio, apprendista","2020","2020",486,,
"15_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","1","occupato","2010","2010",3853,,
"15_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","1","occupato","2011","2011",4084,,
"15_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","1","occupato","2012","2012",3797,,
"15_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","1","occupato","2013","2013",3895,,
"15_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","1","occupato","2014","2014",3662,,
"15_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","1","occupato","2015","2015",3906,,
"15_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","1","occupato","2016","2016",3850,,
"15_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","1","occupato","2017","2017",3868,,
"15_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","1","occupato","2018","2018",3714,,
"15_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","1","occupato","2019","2019",3435,,
"15_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","1","occupato","2020","2020",3122,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2010","2010",78.3,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2011","2011",80,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2012","2012",78.7,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2013","2013",79.6,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2014","2014",76.7,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2015","2015",81.3,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2016","2016",79.3,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2017","2017",80.2,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2018","2018",80.4,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2019","2019",77.2,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1C","operaio, apprendista","2020","2020",79.6,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2010","2010",451,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2011","2011",476,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2012","2012",434,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2013","2013",460,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2014","2014",449,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2015","2015",474,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2016","2016",447,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2017","2017",476,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2018","2018",398,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2019","2019",309,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2020","2020",311,,
"15_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2010","2010",668,,
"15_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2011","2011",688,,
"15_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2012","2012",543,,
"15_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2013","2013",584,,
"15_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2014","2014",551,,
"15_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2015","2015",547,,
"15_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2016","2016",577,,
"15_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2017","2017",604,,
"15_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2018","2018",574,,
"15_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2019","2019",560,,
"15_WALLET_NEIGHBNM","poco","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2020","2020",538,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2010","2010",561,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2011","2011",523,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2012","2012",475,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2013","2013",584,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2014","2014",417,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2015","2015",480,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2016","2016",494,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2017","2017",421,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2018","2018",433,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2019","2019",522,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2020","2020",405,,
"15_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","1","occupato","2010","2010",7812,,
"15_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","1","occupato","2011","2011",7251,,
