"ITTER107","Territorio","TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE1","Toscana","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2020","2020",60,,
"ITE1","Toscana","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2010","2010",286,,
"ITE1","Toscana","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2011","2011",305,,
"ITE1","Toscana","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2012","2012",353,,
"ITE1","Toscana","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2013","2013",312,,
"ITE1","Toscana","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2014","2014",410,,
"ITE1","Toscana","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2015","2015",315,,
"ITE1","Toscana","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2016","2016",404,,
"ITE1","Toscana","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2017","2017",372,,
"ITE1","Toscana","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2018","2018",366,,
"ITE1","Toscana","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2019","2019",442,,
"ITE1","Toscana","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2020","2020",441,,
"ITE1","Toscana","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2010","2010",8.5,,
"ITE1","Toscana","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2011","2011",9.5,,
"ITE1","Toscana","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2012","2012",9.5,,
"ITE1","Toscana","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2013","2013",9.4,,
"ITE1","Toscana","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2014","2014",9.7,,
"ITE1","Toscana","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2015","2015",9.9,,
"ITE1","Toscana","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2016","2016",10,,
"ITE1","Toscana","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2017","2017",10.3,,
"ITE1","Toscana","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2018","2018",9.6,,
"ITE1","Toscana","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2019","2019",7.7,,
"ITE1","Toscana","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2020","2020",6.4,,
"ITE1","Toscana","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2010","2010",1.5,,
"ITE1","Toscana","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2011","2011",2.2,,
"ITE1","Toscana","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2012","2012",1.7,,
"ITE1","Toscana","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2013","2013",1.7,,
"ITE1","Toscana","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2014","2014",1.8,,
"ITE1","Toscana","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2015","2015",1.1,,
"ITE1","Toscana","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2016","2016",2.2,,
"ITE1","Toscana","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2017","2017",1.6,,
"ITE1","Toscana","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2018","2018",2.4,,
"ITE1","Toscana","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2019","2019",2.7,,
"ITE1","Toscana","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2020","2020",2.4,,
"ITE1","Toscana","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2010","2010",47,,
"ITE1","Toscana","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2011","2011",46.9,,
"ITE1","Toscana","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2012","2012",45,,
"ITE1","Toscana","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2013","2013",45.6,,
"ITE1","Toscana","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2014","2014",40,,
"ITE1","Toscana","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2015","2015",47.5,,
"ITE1","Toscana","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2016","2016",41.6,,
"ITE1","Toscana","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2017","2017",42.8,,
"ITE1","Toscana","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2018","2018",38.6,,
"ITE1","Toscana","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2019","2019",36.3,,
"ITE1","Toscana","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2020","2020",33.7,,
"ITE2","Umbria","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2010","2010",243,,
"ITE2","Umbria","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2011","2011",219,,
"ITE2","Umbria","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2012","2012",278,,
"ITE2","Umbria","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2013","2013",261,,
"ITE2","Umbria","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2014","2014",298,,
"ITE2","Umbria","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2015","2015",252,,
"ITE2","Umbria","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2016","2016",234,,
"ITE2","Umbria","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2017","2017",275,,
"ITE2","Umbria","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2018","2018",301,,
"ITE2","Umbria","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2019","2019",336,,
"ITE2","Umbria","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2020","2020",292,,
"ITE2","Umbria","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2010","2010",92,,
"ITE2","Umbria","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2011","2011",68,,
"ITE2","Umbria","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2012","2012",87,,
"ITE2","Umbria","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2013","2013",68,,
"ITE2","Umbria","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2014","2014",57,,
"ITE2","Umbria","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2015","2015",84,,
"ITE2","Umbria","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2016","2016",62,,
"ITE2","Umbria","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2017","2017",84,,
"ITE2","Umbria","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2018","2018",74,,
"ITE2","Umbria","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2019","2019",50,,
"ITE2","Umbria","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2020","2020",53,,
"ITE2","Umbria","14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","2010","2010",280,,
"ITE2","Umbria","14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","2011","2011",333,,
"ITE2","Umbria","14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","2012","2012",297,,
"ITE2","Umbria","14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","2013","2013",331,,
"ITE2","Umbria","14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","2014","2014",304,,
"ITE2","Umbria","14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","2015","2015",309,,
"ITE2","Umbria","14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","2016","2016",332,,
"ITE2","Umbria","14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","2017","2017",274,,
"ITE2","Umbria","14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","2018","2018",279,,
"ITE2","Umbria","14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","2019","2019",259,,
"ITE2","Umbria","14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","2020","2020",301,,
"ITE2","Umbria","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2010","2010",18,,
"ITE2","Umbria","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2011","2011",20.6,,
"ITE2","Umbria","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2012","2012",18,,
"ITE2","Umbria","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2013","2013",17.5,,
"ITE2","Umbria","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2014","2014",14.3,,
"ITE2","Umbria","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2015","2015",19.2,,
"ITE2","Umbria","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2016","2016",20.6,,
"ITE2","Umbria","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2017","2017",17.6,,
"ITE2","Umbria","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2018","2018",15.4,,
"ITE2","Umbria","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2019","2019",14.4,,
"ITE2","Umbria","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2020","2020",15.6,,
"ITE2","Umbria","14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2010","2010",42,,
"ITE2","Umbria","14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2011","2011",36.2,,
"ITE2","Umbria","14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2012","2012",43.1,,
"ITE2","Umbria","14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2013","2013",39.1,,
"ITE2","Umbria","14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2014","2014",46.5,,
"ITE2","Umbria","14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2015","2015",38.1,,
"ITE2","Umbria","14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2016","2016",41.2,,
"ITE2","Umbria","14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2017","2017",47.6,,
"ITE2","Umbria","14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2018","2018",47.2,,
"ITE2","Umbria","14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2019","2019",53.8,,
"ITE2","Umbria","14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2020","2020",49.5,,
"ITE3","Marche","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2010","2010",425,,
"ITE3","Marche","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2011","2011",457,,
"ITE3","Marche","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2012","2012",453,,
"ITE3","Marche","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2013","2013",454,,
"ITE3","Marche","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2014","2014",471,,
"ITE3","Marche","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2015","2015",466,,
"ITE3","Marche","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2016","2016",473,,
"ITE3","Marche","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2017","2017",489,,
"ITE3","Marche","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2018","2018",559,,
"ITE3","Marche","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2019","2019",539,,
"ITE3","Marche","14_WALLET_NEIGHBV","molto","THV","valori in migliaia","2020","2020",493,,
"ITE3","Marche","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2010","2010",136,,
"ITE3","Marche","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2011","2011",87,,
"ITE3","Marche","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2012","2012",108,,
"ITE3","Marche","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2013","2013",105,,
"ITE3","Marche","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2014","2014",144,,
"ITE3","Marche","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2015","2015",90,,
"ITE3","Marche","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2016","2016",96,,
"ITE3","Marche","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2017","2017",114,,
"ITE3","Marche","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2018","2018",82,,
"ITE3","Marche","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2019","2019",104,,
"ITE3","Marche","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2020","2020",79,,
"ITE3","Marche","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2010","2010",19.2,,
"ITE3","Marche","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2011","2011",19.6,,
"ITE3","Marche","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2012","2012",17.9,,
"ITE3","Marche","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2013","2013",17.1,,
"ITE3","Marche","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2014","2014",15.7,,
"ITE3","Marche","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2015","2015",17.8,,
"ITE3","Marche","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2016","2016",15.6,,
"ITE3","Marche","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2017","2017",16.3,,
"ITE3","Marche","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2018","2018",14.8,,
"ITE3","Marche","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2019","2019",13.8,,
"ITE3","Marche","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2020","2020",14.8,,
"ITF","Sud","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2010","2010",59.5,,
"ITF","Sud","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2011","2011",59.2,,
"ITF","Sud","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2012","2012",57.4,,
"ITF","Sud","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2013","2013",57.2,,
"ITF","Sud","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2014","2014",53.6,,
"ITF","Sud","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2015","2015",56.3,,
"ITF","Sud","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2016","2016",53.3,,
"ITF","Sud","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2017","2017",53.9,,
"ITF","Sud","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2018","2018",51.1,,
"ITF","Sud","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2019","2019",47,,
"ITF","Sud","14_WALLET_STRANGNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2020","2020",40.7,,
"ITF1","Abruzzo","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2010","2010",629,,
"ITF1","Abruzzo","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2011","2011",621,,
"ITF1","Abruzzo","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2012","2012",586,,
"ITF1","Abruzzo","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2013","2013",621,,
"ITF1","Abruzzo","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2014","2014",526,,
"ITF1","Abruzzo","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2015","2015",584,,
"ITF1","Abruzzo","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2016","2016",581,,
"ITF1","Abruzzo","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2017","2017",582,,
"ITF1","Abruzzo","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2018","2018",607,,
"ITF1","Abruzzo","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2019","2019",456,,
"ITF1","Abruzzo","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2020","2020",395,,
"ITF1","Abruzzo","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2010","2010",34.5,,
"ITF1","Abruzzo","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2011","2011",34.2,,
"ITF1","Abruzzo","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2012","2012",36.2,,
"ITF1","Abruzzo","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2013","2013",33.9,,
"ITF1","Abruzzo","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2014","2014",38.6,,
"ITF1","Abruzzo","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2015","2015",36.1,,
"ITF1","Abruzzo","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2016","2016",38.9,,
"ITF1","Abruzzo","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2017","2017",39.7,,
"ITF1","Abruzzo","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2018","2018",36,,
"ITF1","Abruzzo","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2019","2019",43.3,,
"ITF1","Abruzzo","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2020","2020",47.9,,
